2.790000000000000036e+00
3.229999999999999982e+00
3.259999999999999787e+00
3.040000000000000036e+00
3.339999999999999858e+00
4.209999999999999964e+00
2.939999999999999947e+00
2.870000000000000107e+00
2.990000000000000213e+00
3.580000000000000071e+00
1.629999999999999893e+00
2.080000000000000071e+00
4.080000000000000071e+00
2.209999999999999964e+00
3.470000000000000195e+00
3.640000000000000124e+00
2.740000000000000213e+00
3.080000000000000071e+00
2.169999999999999929e+00
2.990000000000000213e+00
2.310000000000000053e+00
2.350000000000000089e+00
3.399999999999999911e+00
3.080000000000000071e+00
3.810000000000000053e+00
2.189999999999999947e+00
1.530000000000000027e+00
2.890000000000000124e+00
3.160000000000000142e+00
2.479999999999999982e+00
3.509999999999999787e+00
2.979999999999999982e+00
3.390000000000000124e+00
3.279999999999999805e+00
2.729999999999999982e+00
3.740000000000000213e+00
2.600000000000000089e+00
3.129999999999999893e+00
3.819999999999999840e+00
3.149999999999999911e+00
3.000000000000000000e+00
3.240000000000000213e+00
4.360000000000000320e+00
2.709999999999999964e+00
2.009999999999999787e+00
2.459999999999999964e+00
3.490000000000000213e+00
2.830000000000000071e+00
1.540000000000000036e+00
2.770000000000000018e+00
